sensor_id,datetime,value
1,1488558000.0,14.5
1,1488558300.0,12.1
1,1488558600.0,0.0
1,1488558900.0,0.0
1,1488559200.0,0.0
1,1488559500.0,12.7
1,1488559800.0,13.7
1,1488560100.0,18.7
1,1488560400.0,14.7
1,1488560700.0,16.6
1,1488561000.0,24.6
1,1488561300.0,23.8
1,1488561600.0,11.1
1,1488561900.0,24.0
1,1488562200.0,39.1
1,1488562500.0,36.1
1,1488562800.0,42.1
1,1488563100.0,87.0
1,1488563400.0,91.1
1,1488563700.0,79.2
1,1488564000.0,81.9
1,1488564300.0,84.9
1,1488564600.0,88.4
1,1488564900.0,109.0
1,1488565200.0,100.0
1,1488565500.0,107.3
1,1488565800.0,120.2
1,1488566100.0,102.6
1,1488566400.0,155.7
1,1488566700.0,121.3
1,1488567000.0,107.9
1,1488567300.0,118.2
1,1488567600.0,125.8
1,1488567900.0,144.2
1,1488568200.0,109.9
1,1488568500.0,126.6
1,1488568800.0,141.7
1,1488569100.0,128.2
1,1488569400.0,150.1
1,1488569700.0,145.2
1,1488570000.0,165.5
1,1488570300.0,175.3
1,1488570600.0,110.1
1,1488570900.0,148.2
1,1488571200.0,160.1
1,1488571500.0,180.7
1,1488571800.0,179.4
1,1488572100.0,170.6
1,1488572400.0,148.1
1,1488572700.0,192.7
1,1488573000.0,230.6
1,1488573300.0,209.2
1,1488573600.0,187.6
1,1488573900.0,196.1
1,1488574200.0,195.2
1,1488574500.0,154.4
1,1488574800.0,169.6
1,1488575100.0,133.7
1,1488575400.0,132.5
1,1488575700.0,123.5
1,1488576000.0,144.4
1,1488576300.0,187.3
1,1488576600.0,132.5
1,1488576900.0,154.8
1,1488577200.0,203.8
1,1488577500.0,130.0
1,1488577800.0,91.0
1,1488578100.0,121.7
1,1488578400.0,98.3
1,1488578700.0,108.3
1,1488579000.0,94.4
1,1488579300.0,141.6
1,1488579600.0,113.1
1,1488579900.0,91.3
1,1488580200.0,162.5
1,1488580500.0,140.7
1,1488580800.0,171.7
1,1488581100.0,161.7
1,1488581400.0,110.0
1,1488581700.0,152.9
1,1488582000.0,108.3
1,1488582300.0,123.5
1,1488582600.0,134.5
1,1488582900.0,98.5
1,1488583200.0,103.8
1,1488583500.0,92.8
1,1488583800.0,98.7
1,1488584100.0,104.3
1,1488584400.0,160.6
1,1488584700.0,161.7
1,1488585000.0,136.5
1,1488585300.0,162.9
1,1488585600.0,117.8
1,1488585900.0,139.9
2,1488535200.0,0.0
2,1488535500.0,0.0
2,1488535800.0,0.3
2,1488536100.0,0.0
2,1488536400.0,7.2
2,1488536700.0,0.0
2,1488537000.0,12.1
2,1488537300.0,0.0
2,1488537600.0,4.8
2,1488537900.0,7.0
2,1488538200.0,0.0
2,1488538500.0,0.0
2,1488538800.0,14.3
2,1488539100.0,0.0
2,1488539400.0,14.0
2,1488539700.0,0.0
2,1488540000.0,1.8
2,1488540300.0,0.0
2,1488540600.0,11.9
2,1488540900.0,10.8
2,1488541200.0,11.9
2,1488541500.0,14.5
2,1488541800.0,0.0
2,1488542100.0,0.0
2,1488542400.0,0.0
2,1488542700.0,2.0
2,1488543000.0,14.6
2,1488543300.0,0.0
2,1488543600.0,8.0
2,1488543900.0,0.4
2,1488544200.0,12.6
2,1488544500.0,0.0
2,1488544800.0,6.3
2,1488545100.0,6.2
2,1488545400.0,0.0
2,1488545700.0,14.7
2,1488546000.0,8.6
2,1488546300.0,0.0
2,1488546600.0,10.5
2,1488546900.0,0.0
2,1488547200.0,0.0
2,1488547500.0,14.1
2,1488547800.0,7.9
2,1488548100.0,10.9
2,1488548400.0,3.4
2,1488548700.0,13.6
2,1488549000.0,0.0
2,1488549300.0,0.2
2,1488549600.0,5.0
2,1488549900.0,14.0
2,1488550200.0,0.0
2,1488550500.0,13.9
2,1488550800.0,10.8
2,1488551100.0,14.4
2,1488551400.0,14.2
2,1488551700.0,14.2
2,1488552000.0,0.5
2,1488552300.0,0.0
2,1488552600.0,14.4
2,1488552900.0,0.0
2,1488553200.0,3.7
2,1488553500.0,14.3
2,1488553800.0,5.9
2,1488554100.0,10.0
2,1488554400.0,13.8
2,1488554700.0,0.0
2,1488555000.0,14.5
2,1488555300.0,14.0
2,1488555600.0,5.2
2,1488555900.0,14.1
2,1488556200.0,11.3
2,1488556500.0,13.2
2,1488556800.0,13.9
2,1488557100.0,14.5
2,1488557400.0,7.9
2,1488557700.0,0.9
2,1488558000.0,8.7
2,1488558300.0,11.8
2,1488558600.0,6.8
2,1488558900.0,7.2
2,1488559200.0,13.7
2,1488559500.0,9.3
2,1488559800.0,4.8
2,1488560100.0,18.8
2,1488560400.0,19.8
2,1488560700.0,2.1
2,1488561000.0,4.6
2,1488561300.0,24.8
2,1488561600.0,11.8
2,1488561900.0,22.2
2,1488562200.0,30.1
2,1488562500.0,33.8
2,1488562800.0,22.6
2,1488563100.0,30.1
2,1488563400.0,39.4
2,1488563700.0,26.6
2,1488564000.0,29.4
2,1488564300.0,53.0
2,1488564600.0,56.0
2,1488564900.0,49.0
2,1488565200.0,39.1
2,1488565500.0,53.9
2,1488565800.0,61.8
2,1488566100.0,71.3
2,1488566400.0,96.5
2,1488566700.0,107.0
2,1488567000.0,71.1
2,1488567300.0,68.3
2,1488567600.0,84.1
2,1488567900.0,89.0
2,1488568200.0,79.0
2,1488568500.0,104.3
2,1488568800.0,109.0
2,1488569100.0,71.7
2,1488569400.0,129.4
2,1488569700.0,132.4
2,1488570000.0,102.8
2,1488570300.0,137.9
2,1488570600.0,89.0
2,1488570900.0,118.4
2,1488571200.0,126.6
2,1488571500.0,153.5
2,1488571800.0,112.0
2,1488572100.0,134.9
2,1488572400.0,155.7
2,1488572700.0,199.9
2,1488573000.0,205.8
2,1488573300.0,193.8
2,1488573600.0,196.6
2,1488573900.0,131.5
2,1488574200.0,136.1
2,1488574500.0,136.2
2,1488574800.0,170.2
2,1488575100.0,128.3
2,1488575400.0,129.4
2,1488575700.0,113.0
2,1488576000.0,132.1
2,1488576300.0,166.2
2,1488576600.0,136.8
2,1488576900.0,148.8
2,1488577200.0,186.5
2,1488577500.0,121.0
2,1488577800.0,84.0
2,1488578100.0,116.3
2,1488578400.0,74.5
2,1488578700.0,118.7
2,1488579000.0,113.2
2,1488579300.0,134.5
2,1488579600.0,103.0
2,1488579900.0,102.7
2,1488580200.0,143.3
2,1488580500.0,172.7
2,1488580800.0,170.6
2,1488581100.0,155.4
2,1488581400.0,114.8
2,1488581700.0,136.7
2,1488582000.0,113.8
2,1488582300.0,132.2
2,1488582600.0,180.4
2,1488582900.0,140.1
2,1488583200.0,126.5
2,1488583500.0,141.9
2,1488583800.0,125.0
2,1488584100.0,154.8
2,1488584400.0,192.3
2,1488584700.0,191.3
2,1488585000.0,175.5
2,1488585300.0,188.9
2,1488585600.0,166.7
2,1488585900.0,162.0
